fsd_no;fsd_vr;fsd_id;Q1A_1;Q1A_2;Q1A_3;Q1A_4;Q1A_5;Q1A_6;Q1A_7;Q1A_8;Q1A_9;Q1A_10;Q1A_11;Q1A_12;Q1A_13;Q1A_14;Q1A_15;Q1A_16;Q1A_17;Q1A_18;Q1A_19;Q1A_20;Q1B_1;Q1B_2;Q1B_3;Q1B_4;Q1B_5;Q1B_6;Q1B_7;Q1B_8;Q1B_9;Q1B_10;Q1B_11;Q1B_12;Q1B_13;Q1B_14;Q1B_15;Q1B_16;Q1B_17;Q1B_18;Q1B_19;Q1B_20;Q1C_1;Q1C_2;Q1C_3;Q1C_4;Q1C_5;Q1C_6;Q1C_7;Q1C_8;Q1C_9;Q1C_10;Q1C_11;Q1C_12;Q1C_13;Q1C_14;Q1C_15;Q1C_16;Q1C_17;Q1C_18;Q1C_19;Q1C_20;Q2_1;Q2_2;Q2_3;Q2B_1;Q2B_2;Q2B_3;Q2C;Q3_1;Q3_2;Q3_3;Q3_4;Q3_5;Q3_6;Q3_7;Q3_8;Q3_9;Q3_10;Q3_11;Q3_12;Q3_13;Q3_14;Q3_15;Q4_1;Q4_2;Q4_3;Q4_4;Q4_5;Q4_6;Q4_7;Q4_8;Q4_9;Q4_10;Q4_11;Q4_12;Q4_13;Q4_14;Q5;Q6_1;Q6_2;Q6_3;Q6_4;Q6_5;Q6_6;Q6_7;Q6_8;Q7_1;Q7_2;Q7_3;Q7_4;Q7_5;Q7_6;Q7_7;Q7_8;Q7_9;Q7_10;Q7_11;Q7_12;Q7_13;Q7_14;Q7_15;Q8_1;Q8_2;Q8_3;Q9_1;Q9_2;Q9_3;Q9_4;Q9_5;Q9_6;Q9_7;Q9_8;Q9_9;Q9_10;Q9_11;Q9_12;Q9_13;Q9_14;Q9_15;Q9_16;Q9_17;Q9_18;Q9_19;Q9_20;Q9_21;Q9_22;Q9_23;Q9_24;Q9_25;Q9_26;Q9_27;Q9_28;Q9_29;Q9_30;Q9_31;Q9_32;Q9_33;Q10_1;Q10_2;Q10_3;Q10_4;Q10_5;Q10_6;Q10_7;Q10_8;Q10_9;Q10_10;Q10_11;Q10_12;Q10_13;Q10_14;Q11A;Q11B;Q12_1;Q12_2;Q12_3;Q12_4;Q12_5;Q12_6;Q12_7;Q12_8;Q12_9;Q12_10;Q12_11;Q12_12;Q12_13;Q12_14;Q12_15;Q12_16;Q12_17;Q12_18;Q12_19;Q12_20;Q12_21;Q12_22;Q12_23;Q12_24;Q12_25;Q12_26;Q12_27;Q12_28;Q12_29;Q12_30;Q12_31;Q12_32;Q13A;Q13B;T1;T2;T3;T4;T5;T6;T7;T8;T9;T10;T11;T12;T12B;T13;T14;T15;bv2;bv1;kunta;paino
3780;1;1782;5;1;4;4;5;2;4;1;5;5;2;2;1;2;4;5;2;5;2;1;1;5;2;2;5;4;4;1;2;4;4;4;4;2;4;5;2;4;4;4;2;5;2;2;2;2;1;2;1;2;2;2;5;1;4;4;2;4;1;5;1;1;1;1;1;1;2;1;4;4;1;5;5;2;5;5;5;1;5;1;4;5;2;3;1;3;2;1;2;2;1;1;2;1;2;3;3;1;3;4;1;2;2;4;4;1;4;2;2;2;2;3;2;2;4;4;4;3;2;2;4;4;2;1;2;1;1;2;4;4;5;1;5;2;5;5;5;5;2;2;5;5;3;5;4;4;5;2;5;4;5;4;4;5;5;1;5;5;5;5;2;5;5;2;5;5;5;2;5;5;3;2;1;3;1;1;2;3;3;2;3;1;3;1;1;1;1;3;2;4;3;3;3;1;3;3;1;1;1;1;2;2;1;3;3;3;2;4;4;17;4;1;1;2;4;2;2;1; ;2;3;1;1977;7;205;1,255201948
3780;1;1783;2;2;2;3;5;4;2;1;5;3;5;4;1;5;3;2;1;2;1;1;2;3;5;3;4;4;4;5;2;4;1;5;2;5;2;5;5;5;2;3;1;4;1;4;1;2;2;2;2;3;2;1;2;5;2;5;1;1;3;5;2;2;2;3;3;2;1;4;2;4;5;5;5;5;5;5;5;5;5;5;3;1;3;2;2;4;3;1;3;4;1;3;3;3;4;4;3;1;3;5;1;2;2;4;4;2;3;3;2;3;2;3;2;1;4;4;3;3;3;3;1;4;1;1;2;1;1;1;1;4;5;1;5;2;3;5;5;4;3;3;5;3;2;5;2;2;2;2;3;5;5;2;4;5;3;4;1;4;4;1;2;4;5;3;2;2;4;5;5;4;3;3;2;3;1;1;2;1;1;1;2;1;3;2;2;1;1;3;3;1;2;1;3;1;3;2;2;2;1;1;3;3;1;4;4;4;1;2;4;11;4;1;1;2;3;4;2;1; ;11;6;1;1992;5;167;1,83237529
3780;1;1784;1;2;4;5;3;1;4;3;2;1;2;4;1;2;2;4;4;1;2;3;5;2;5;2;4;3;4;1;2;4;2;1;3;4;5;5;4;4;4;4;4;2;4;5;3;1;5;4;3;1;1;2;2;4;2;4;4;1;4;5;3;3;3;3;2;3;3;1;1;1;1;1;4;1;3;1;1;5;5;5;5;5;1;1;3;5;2;2;1;1;1;1;1;1;5;4;2;2;3;2;2;3;1;4;4;3;4;4;2;3;4;5;4;2;4;2;3;4;4;3;2;2;4;3;3;2;3;2;5;5;5;5;5;4;4;5;5;5;5;4;4;2;3;4;2;4;1;3;4;5;2;2;4;5;2;4;2;2;2;2;1;2;1;1;2;1;2;1;4;4;2;1;1;3;1;1;3;1;1;1;1;1;3;3;1;1;1;2;2;1;2;1;3;1;3;1;4;4;1;1;3;4;2;4;1;2;2;5;5;5;6;1;1;3;6;2;4;1; ;12;3;1;1964;10;837;2,01033269
3780;1;1785;2;4;4;5;3;1;2;3;2;3;4;5;2;2;2;2;1;3;3;2;4;3;5;4;3;3;2;1;1;5;4;2;4;2;4;4;2;4;2;5;2;2;4;2;3;2;3;5;2;1;2;3;2;4;2;3;2;4;3;4;3;2;2;3;2;1;2;4;2;4;2;2;5;4;5;4;3;4;4;2;3;5;1;1;3;5;2;2;2;1;1;3;1;2;5;5;2;2;3;3;2;4;2;5;4;1;2;1;1;3;4;5;3;3;4;3;3;2;1;3;3;2;4;2;2;2;2;2;2;4;4;4;4;2;4;4;5;5;4;4;2;5;4;4;4;3;4;4;4;5;5;4;5;5;5;2;1;4;3;2;2;4;2;2;4;2;3;5;4;4;1;1;1;3;1;1;3;1;2;1;1;1;2;2;1;1;1;2;2;2;3;1;3;1;2;1;1;1;1;2;3;3;2;3;1;1;1;2;1;3;7; ; ;3;6;7;5;2;3;1;3;1;1995;1; ;,3486812
3780;1;1786;2;2;1;5;3;3;2;1;2;2;2;4;1;2;2;3;3;3;1;1;2;3;2;2;2;3;2;3;4;2;3;2;2;2;3;3;2;2;4;4;4;3;1;5;2;2;2;3;1;1;1;1;3;3;3;5;5;3;2;5;3;3;2;3;3;3;1;3;2;3;2;3;3;2;5;5;5;5;3;3;3;5;1;1;1;4;2;1;1;1;1;2;1;2;3;3;2;1;2;5;2;3;2;4;3;3;3;3;2;3;2;4;3;3;4;2;3;3;3;3;2;4;2;2;3;2;2;1;1;3;5;3;5;3;3;3;3;3;3;3;3;3;5;5;3;4;3;3;4;4;3;4;3;3;3;2;4;5;4;1;1;5;1;3;5;3;5;5;3;5;1;1;2;3;3;2;3;1;2;1;3;1;3;2;3;1;1;2;2;1;2;1;3;1;3;2;1;2;1;1;3;2;2;2;2;2;2;6;4;1;4;4;1;3;6;8;3;1; ;3;4;1;1943;3;444;,3625244
3780;1;1787;1;4;3;5;2;1;3;2;4;2;1;4;3;2;2;1;1;1;3;2;5;1;4;2;3;3;2;2;2;4;3;1;4;4;2;4;2;4;4;3;3;1;2;3;4;3;4;3;4;1;2;3;1;5;2;3;5;3;5;5;4;4;3;3;3;3;1;2;1;3;3;4;4;2;1;5;5;5;5;3;5;5;2;1;4;5;2;1;2;2;1;4;1;2;5;4;1;2;3;4;6;3;2;4;3;4;2;2;1;3;4;5;2;2;2;2;3;2;1;4;1;2;2;2;2;2;2;1;3;4;5;5;5;3;5;4;5;4;4;3;3;4;5;5;4;5;3;5;5;5;5;5;5;5;5;5;1;2;1;1;2;2;1;2;1;1;3;2;4;5;2;1;1;1;1;1;2;1;1;3;1;1;3;1;1;1;1;3;2;4;3;1;4;2;3;1;1;3;1;1;3;4;3;4;2;3;2;3;4;13;1;1;1;3;6;2;4;2;3;12;3;1;1978;11;743;1,187627796
3780;1;1788;1;4;4;4;3;1;3;3;4;2;5;4;4;3;2;2;1;2;3;5;5;1;4;2;4;3;2;2;1;4;5;2;3;4;2;4;2;5;2;3;2;1;3;3;3;2;3;3;4;1;2;2;1;5;1;3;1;3;5;4;2;2;2;2;2;2;1;2;1;2;2;2;3;2;1;5;5;3;4;4;4;5;2;1;4;5;2;3;2;2;1;4;1;4;5;5;2;2;3;3;2;2;2;4;3;1;2;2;1;2;2;3;2;2;2;3;4;2;1;2;2;2;2;2;2;1;1;1;2;5;5;4;5;4;5;5;5;4;4;4;2;2;4;4;2;5;3;3;5;5;5;5;5;5;4;5;2;2;4;2;2;2;2;2;2;3;2;2;5;5;1;1;2;2;1;1;2;1;2;1;1;1;3;2;1;1;1;3;2;1;3;1;2;1;3;1;1;2;1;1;2;2;2;2;2;1;2;3;5;6;2;1;1;3;6;4;4;2;2;5;2;1;1986;4;398;,2937568
3780;1;1789;1;1;1;5;4;4;2;1;1;1;1;3;4;1;1;1;5;2;1;4;3;3;1;1;1;4;5;4;5;1;1;1;3;1;3;4;1;1;5;5;5;1;1;5;1;2;2;1;5;1;1;1;1;2;1;5;1;4;5;5;4;4;3;4;4;3;1;2;2;2;2;2;5;4;2;5;5;5;5;5;1;3;1;1;5;3;3;1;1;5;1;3;1;4;5;5;1;2;4;5;2;1;2;2;3;4;4;3;3;4;1;5;5;5;5;1;1;5;5;1;1;4;1;4;5;4;5;4;2;5;5;5;5;2;3;3;5;5;5;4;5;1;1;3;3;2;2;2;1;1;1;1;5;1;5;5;2;2;2;5;3;2;2;2;2;1;2;4;5;4;1;1;3;3;2;1;3;1;1;1;1;1;4;1;1;3;1;3;2;1;3;1;3;1;3;1;1;1;1;4;3;3;2;2;1;3;2;2;5;1;4;1;2;3;6;2;2;2;3;3;4;1;1995;5;91;2,683584786
3780;1;1790;1;5;5;4;3;1;3;3;5;1;4;3;3;5;3;2;3;2;5;3;5;1;4;2;3;3;3;3;2;5;3;2;4;5;4;5;4;5;1;3;1;1;5;2;3;1;5;3;3;3;3;3;2;4;4;2;2;3;5;4;5;5;5;3;5;5;1;1;1;1;3;4;3;3;3;3;5;3;3;3;3;3;2;2;4;5;1;3;2;3;1;5;3;3;5;5;3;1;3;6;6;6;2;6;6;3;2;3;3;3;3;5;3;3;1;3;3;3;3;3;5;1;5;3;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;5;3;3;5;5;5;3;3;1;1;3;1;1;3;3;1;2;3;3;5;3;3;3;3;1;4;1;1;3;1;4;1;1;1;4;4;4;1;1;4;4;4;4;1;4;1;4;4;4;4;1;4;4;4;4;4;1;1;1;2;5;12;5;3;2;3;1;4;3;1; ;6;6;1;1988;1;179;,724184788
3780;1;1791;2;3;2;5;5;2;2;1;2;2;3;4;2;2;1;2;4;2;1;2;4;2;4;1;2;4;4;2;4;3;3;2;2;3;4;4;3;2;5;4;4;2;2;4;2;2;3;2;3;1;2;2;2;5;2;5;4;4;3;5;2;1;2;3;2;3;2;1;1;1;1;2;4;4;4;2;1;4;2;3;4;4;1;1;4;3;2;1;1;2;1;2;1;1;4;2;3;2;3;3;2;2;2;4;3;3;2;2;2;2;2;5;3;2;4;2;3;2;2;2;1;2;1;1;2;1;2;1;2;2;4;2;5;2;2;2;2;2;2;2;1;2;1;2;1;2;2;2;1;2;2;1;1;2;2;1;4;4;2;4;2;4;2;2;1;2;2;2;2;3;1;1;2;3;1;1;3;1;1;1;1;1;3;2;2;2;1;2;2;1;3;1;1;1;3;1;3;3;2;1;1;3;1;1;1;2;1;6;3;1;4;4;1;3;6;8;3;1; ;3;6;1;1951;10;235;,301942
3780;1;1792;1;2;5;3;5;1;3;2;5;1;5;5;5;5;2;2;1;1;5;5;5;1;5;4;2;3;4;2;1;5;2;1;5;5;5;5;4;5;1;4;1;1;5;4;2;1;5;4;5;4;5;5;1;5;1;1;1;1;5;5;3;3;3;4;4;3;2;2;1;1;3;3;2;2;2;3;1;5;5;5;4;4;1;1;5;5;2;2;2;2;1;5;1;5;5;5;2;2;3;4;3;3;3;4;3;4;4;5;5;3;5;5;1;3;3;2;4;3;2;5;5;1;5;5;4;5;5;4;5;5;5;5;4;5;5;5;5;5;5;5;4;4;2;2;2;5;1;5;5;5;5;5;5;5;5;5;1;2;2;1;1;2;5;1;1;1;2;2;4;4;4;3;2;2;1;1;3;1;4;1;2;1;2;1;1;1;1;2;1;2;2;1;3;1;3;1;1;3;1;2;3;2;2;2;1;1;2;2;5;1;5;1;2;3;1;4;4;2;3;6;3;1;1992;7;92;,301942
3780;1;1793;1;4;3;5;3;2;2;3;4;1;4;4;1;3;2;1;2;1;4;4;4;2;5;3;2;2;3;2;2;4;4;1;4;4;5;5;2;4;3;3;2;2;2;4;3;2;3;3;3;2;2;3;2;4;2;4;3;3;3;4;3;3;2;3;2;2;1;1;1;2;1;4;2;2;3;4;5;5;4;4;4;3;2;2;3;5;3;3;2;2;2;4;2;2;4;4;3;2;3;4;2;2;2;4;4;4;3;3;2;3;3;5;3;3;2;2;3;3;3;4;2;2;2;2;2;1;1;1;2;4;5;3;5;4;4;5;5;2;2;4;2;2;4;2;3;3;3;3;3;4;5;3;3;3;4;5;2;1;2;1;3;1;2;2;4;2;4;2;5;3;3;1;1;3;4;4;2;1;3;2;1;1;3;2;1;1;2;2;2;2;3;1;3;1;3;1;2;2;1;1;4;2;4;4;2;3;1;3;5;1;5;4;2;3;6;10;3;1; ;1;3;1;1977;8;91;2,527631005
3780;1;1794;1;5;5;5;3;1;2;3;5;1;5;3;4;4;2;1;1;1;4;5;5;1;5;3;3;2;3;1;1;5;3;1;5;5;5;5;3;5;2;5;2;1;5;2;4;2;5;4;5;2;4;3;1;5;1;2;1;2;5;5;3;3;3;3;3;3;1;4;4;4;4;4;2;2;5;4;5;5;4;5;2;4;1;1;5;5;4;2;2;2;1;4;2;4;5;5;2;1;2;3;2;3;2;4;3;4;2;5;3;3;5;5;2;3;3;4;3;3;4;5;3;1;5;4;4;4;5;4;5;4;4;4;4;5;5;5;5;5;5;5;5;4;4;2;3;5;4;4;5;5;3;5;5;5;3;5;1;1;1;1;1;1;1;2;1;1;2;1;3;5;2;2;1;2;1;1;3;1;4;1;1;1;2;2;1;1;1;1;1;4;1;1;3;1;4;1;1;3;1;2;3;2;1;1;1;1;1;3;5;2;4;1;1;3;5;3;3;2;3;10;3;1;1979;7;853;3,261453682
3780;1;1795;2;4;5;5;3;1;2;2;5;2;4;3;2;5;1;3;2;3;5;5;5;2;5;2;4;4;1;1;3;5;3;2;5;5;4;5;2;5;2;5;1;2;5;3;2;1;5;4;4;1;5;4;1;3;2;2;3;4;5;5;4;3;4;3;2;2;2;1;1;2;3;5;3;2;1;5;3;4;5;5;3;3;1;1;5;5;3;2;2;3;1;3;1;2;5;5;2;1;3;5;2;2;1;4;4;3;3;4;4;4;4;5;3;2;1;2;3;3;2;5;3;1;5;4;4;4;4;2;5;4;5;5;5;5;5;5;5;5;5;4;2;1;1;4;1;2;1;5;5;5;5;5;5;5;5;4;1;2;1;3;1;2;1;2;1;1;5;1;3;5;1;1;1;2;1;1;3;1;2;1;1;1;3;2;1;1;1;3;1;1;2;1;3;1;2;1;1;1;1;1;2;2;2;2;1;1;1;3;4;18;1;1;1;3;6;3;4;2;3;6;3;1;1977;4;698;1,014933863
3780;1;1796;4;4;1;5;5;2;3;1;2;2;5;4;2;2;2;4;4;4;1;1;1;5;4;1;4;2;2;4;1;4;3;2;1;2;4;5;1;5;5;5;2;5;1;2;1;2;1;4;1;1;2;1;5;1;2;5;2;5;1;5;2;3;2;3;2;2;1;5;2;2;1;1;2;1;4;3;2;3;4;2;4;5;3;3;2;5;4;1;1;1;1;3;1;1;3;4;3;2;3;4;4;3;3;4;3;2;1;4;2;3;1;5;4;2;4;4;4;2;2;2;1;4;1;1;4;1;1;1;1;5;5;1;5;1;5;5;5;5;5;2;2;4;4;4;4;1;4;4;4;4;4;4;2;4;5;1;2;1;4;1;2;1;5;2;5;4;5;5;5;5;1;1;1;3;1;1;1;1;3;1;3;1;3;3;2;1;1;3;3;1;3;1;2;1;3;2;1;1;1;1;3;3;3;3;4;2;1;3;4;12;4;1;1;3;6;4;3;1; ;3;1;1;1984;3;179;2,360045084
3780;1;1797;1;5;5;5;5;2;4;4;4;3;5;4;4;3;4;3;2;3;4;3;4;2;4;3;4;5;2;3;2;4;2;2;3;4;3;3;4;5;3;3;3;3;3;2;3;3;2;2;2;1;2;2;2;2;1;2;1;1;3;3;2;2;1;2;1;1;1;2;2;4;2;2;4;3;5;5;5;5;5;5;3;3;1;1;5;5;3;3;2;1;1;2;2;3;3;3;4;1;3;4;3;3;2;6;4;1;2;2;2;2;3;5;2;2;4;4;4;2;3;2;4;4;2;1;1;1;1;1;1;2;4;3;4;3;5;5;5;3;2;2;3;3;3;4;2;3;3;3;5;5;5;5;4;5;5;4;5;5;5;1;1;5;1;3;5;3;5;5;5;5;2;1;1;2;1;1;3;2;1;2;2;1;3;3;2;1;1;3;2;1;3;2;3;2;3;2;1;2;1;2;3;2;3;3;3;4;2;3;5;1;5;1;1;3;4;4;3;1; ;9;1;1;1968;10;91;,301942
3780;1;1798;2;3;4;4;3;2;3;2;3;3;1;4;3;2;2;3;4;4;1;1;3;3;2;2;3;3;3;3;4;3;3;3;3;3;2;3;2;1;5;4;4;3;2;3;2;4;2;3;2;1;2;2;2;3;2;3;5;3;2;5;3;2;5;2;2;2;1;4;2;4;4;4;3;3;4;5;5;5;4;5;2;3;2;2;3;3;3;1;1;1;1;2;3;2;4;4;3;2;6;6;2;3;2;6;4;3;3;3;2;3;3;4;3;3;4;3;3;3;3;3;2;3;3;2;3;2;1;1;2;3;4;3;3;2;4;4;4;3;3;1;1;2;3;4;3;2;3;4;3;3;3;3;3;3;3;2;4;5;3;1;2;4;1;4;4;2;5;5;2;5;1;1;2;3;1;1;2;1;2;2;2;1;3;2;2;1;1;3;2;1;2;1;2;1;2;2;2;2;1;2;2;2;3;2;3;3;1;6;4;1;4;1;1;3;6;8;2;2;3;7;6;2;1947;7;638;,3625244
3780;1;1799;1;2;2;5;4;2;3;1;4;2;3;4;2;2;1;1;2;1;1;3;4;1;4;4;4;4;2;4;4;5;4;1;3;2;4;4;2;2;3;5;4;1;2;2;1;5;2;5;4;1;1;2;1;3;2;5;4;4;4;5;3;3;2;3;3;2;1;4;1;2;1;4;4;1;1;4;5;5;5;4;3;4;1;1;4;5;2;1;1;1;1;3;3;3;4;5;3;2;3;4;2;3;3;4;4;3;2;4;4;4;2;5;4;3;5;3;4;4;1;2;1;4;2;4;4;5;4;2;4;5;5;5;5;2;5;5;5;4;5;4;2;2;2;4;4;4;5;2;4;5;5;5;5;5;5;3;1;2;2;4;1;2;1;2;1;1;4;1;4;3;1;1;2;3;3;1;3;1;2;1;3;1;3;1;1;1;1;3;3;1;2;1;2;1;4;1;1;1;1;1;3;3;1;3;1;1;2;2;4;5;5;1;1;3;3;3;4;2;3;3;2;1;1995;7;837;2,728031941
3780;1;1800;1;5;1;2;3;2;3;2;2;2;3;2;5;1;4;1;2;2;4;3;2;4;4;1;4;4;2;2;1;5;3;1;3;1;2;5;4;4;3;5;3;2;1;4;1;1;3;3;2;1;2;2;1;2;4;5;4;1;1;5;3;3;2;3;4;3;1;1;1;1;1;1;1;1;1;5;3;4;3;1;4;5;1;1;1;5;1;1;1;1;1;3;1;1;4;4;2;1;3;4;2;6;1;5;4;2;4;4;4;1;3;5;4;4;4;3;5;2;4;3;1;1;1;1;3;1;1;1;2;5;5;5;5;4;5;5;5;5;5;5;5;5;4;5;4;4;5;5;4;5;5;4;5;5;5;5;2;5;1;1;1;4;1;1;1;1;4;4;2;5;1;1;1;2;2;1;3;1;1;1;1;1;4;1;1;1;1;3;2;1;3;1;1;1;3;1;1;2;1;1;1;2;1;3;1;1;1;3;4;1;4;1;1;2;4;4;3;1; ;5;4;1;1979;10;638;,3625244
3780;1;1801;2;4;4;5;3;1;2;2;3;3;5;5;3;3;1;2;3;2;3;3;2;1;3;3;5;4;2;4;2;5;3;2;3;2;2;3;4;4;3;3;2;3;2;1;3;2;1;2;3;2;2;3;1;4;2;2;1;1;2;4;1;1;1;1;1;1;1;2;2;5;2;3;3;2;3;5;5;5;5;3;3;3;2;2;3;5;3;3;2;2;2;4;2;4;3;5;4;1;3;2;1;2;4;5;5;1;1;1;1;1;3;5;4;2;3;2;5;2;1;1;1;5;1;1;1;1;1;1;2;4;5;4;5;4;5;5;5;5;5;5;5;5;5;5;5;5;4;5;5;5;5;5;5;5;5;5;3;4;2;3;1;1;3;5;2;3;1;1;2;2;2;2;1;4;4;1;4;1;4;1;4;1;3;4;4;1;1;3;3;4;3;3;3;1;4;4;1;1;1;1;4;4;4;4;2;2;2;2;5;5;2;3;2;2;3;4;4;1; ;1;1;1;1993;4;837;,861977385
3780;1;1802;2;5;2;3;5;2;2;1;3;4;4;4;1;2;2;4;3;4;2;1;1;5;3;1;4;3;3;4;2;2;1;3;2;3;4;4;1;4;3;4;3;5;2;3;1;3;2;2;1;1;1;1;4;1;5;5;2;5;1;5;2;2;2;2;2;2;5;2;2;4;2;4;4;3;5;5;3;2;4;2;3;3;3;3;2;4;3;1;1;1;1;4;2;1;4;4;3;1;3;4;1;2;2;5;4;3;3;2;2;3;3;4;2;2;4;3;4;2;3;3;2;2;2;1;2;1;1;1;1;5;5;1;5;1;5;5;5;4;5;2;2;5;5;5;4;3;5;3;5;5;5;5;5;5;5;2;5;5;5;4;5;5;5;4;5;4;5;5;5;5;1;1;2;3;4;1;2;1;3;3;3;1;2;3;3;1;1;3;3;1;3;1;3;1;3;3;2;1;1;1;2;3;3;3;4;4;1;4;3;9;4;4;2;2;3;10;1;1; ;2;1;1;1974;4;740;3,586039157
3780;1;1803;4;2;2;4;3;2;3;2;3;2;3;3;2;3;2;2;1;3;3;1;3;4;5;2;2;3;2;1;1;5;3;3;3;3;3;4;1;5;3;4;3;3;3;2;1;3;3;3;3;3;2;4;1;1;2;3;1;3;1;5;2;3;2;3;3;3;2;1;1;3;1;3;1;1;1;3;3;5;5;5;3;3;1;1;1;5;1;1;1;1;1;1;1;1;1;1;3;1;2;2;1;1;1;6;3;1;1;1;1;1;1;5;1;3;1;5;3;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;5;5;5;5;1;1;5;2;2;5;3;3;3;3;5;5;5;5;5;5;5;3;4;1;2;2;2;1;3;3;4;3;1;5;4;3;2;2;1;1;1;1;2;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;4;5;1;4;1;1;2;1;4;3;2;1;1;1;1;1975;9;91;6,473759556
3780;1;1804;2;4;3;5;3;2;2;3;3;2;3;4;4;4;1;2;2;2;2;4;4;2;4;2;3;3;2;2;2;4;4;1;3;3;4;4;3;4;3;4;3;2;3;3;3;2;3;4;4;1;2;3;2;4;2;3;4;2;4;4;2;3;2;3;3;3;1;3;2;2;3;3;3;2;2;3;4;4;4;3;4;4;2;1;4;5;2;3;3;3;1;3;2;4;5;5;3;1;2;4;1;2;2;4;4;4;2;4;3;2;3;5;2;3;3;2;3;2;2;3;2;3;3;2;2;2;3;2;4;4;4;4;4;4;5;5;5;4;4;4;4;4;4;2;4;4;2;4;2;5;5;3;5;5;2;4;2;2;2;1;2;2;1;2;2;2;3;4;4;2;2;1;1;3;1;1;3;2;1;1;4;1;3;2;1;1;1;3;4;1;2;1;3;1;3;1;1;2;2;4;4;4;1;1;2;3;2;2;5;16;5;4;1;3;5;4;4;2;2;1;2;1;1990;5;564;,4428486
3780;1;1805;4;4;1;5;5;4;3;1;4;4;4;4;3;3;2;3;2;3;1;1;1;4;4;3;3;3;3;4;2;3;4;2;1;3;4;4;3;4;4;3;4;5;1;4;1;2;2;4;1;2;2;1;5;2;3;5;2;3;2;5;3;3;2;3;3;2;5;4;2;4;4;4;4;4;4;5;5;5;5;4;3;3;3;2;2;4;2;2;2;2;2;2;2;1;3;2;3;1;3;5;2;3;2;4;4;3;4;1;1;3;1;4;2;3;5;3;3;3;4;2;1;5;1;1;3;1;3;3;1;3;5;1;5;1;5;5;5;3;5;2;3;3;5;5;3;1;3;2;2;5;5;1;2;5;3;3;5;4;3;1;3;4;5;4;5;3;5;5;5;5;2;1;4;3;1;1;4;1;2;4;4;1;4;3;4;1;4;3;3;1;2;1;3;1;3;4;1;4;4;2;4;2;4;3;3;4;1;3;2;17;3;1;1;2;4;4;2;1; ;2;6;1;1979;8;777;,4428486
3780;1;1806;1;4;5;4;3;1;3;5;4;2;5;4;3;5;2;1;1;1;5;5;4;1;5;3;5;3;3;3;1;5;5;1;3;5;5;5;5;5;1;3;1;1;4;3;3;2;4;1;5;3;5;4;3;5;1;1;1;1;5;4;4;3;3;4;4;3;1;1;1;1;2;4;4;1;4;5;4;5;2;3;3;4;1;1;5;5;4;4;2;1;2;6;6;4;6;5;1;2;3;6;2;3;2;3;2;1;2;4;4;2;5;5;1;3;2;3;4;4;1;4;3;2;4;4;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;4;4;2;5;4;5;5;4;5;5;5;5;5;5;5;5;1;2;4;1;1;3;1;1;1;4;4;1;4;3;4;2;4;3;2;1;4;1;2;2;1;1;3;2;1;1;1;2;1;2;2;1;3;1;2;2;1;2;1;2;2;2;2;1;1;1;1;1;4;11;3;1;2;3;6;4;4;1; ;6;2;1;1997;5;167;,3291454
3780;1;1807;1;4;4;5;3;2;4;2;3;2;5;4;3;2;2;4;2;1;3;4;5;1;5;2;2;4;3;2;2;5;5;1;3;5;5;5;4;4;4;4;2;1;3;4;4;4;3;2;4;2;3;3;1;4;2;4;1;1;5;5;2;2;1;3;2;2;4;1;1;2;1;2;3;2;1;3;3;5;4;4;5;5;1;1;5;5;2;2;2;1;1;4;1;3;5;5;2;1;3;4;1;3;2;3;4;3;2;4;2;3;4;5;3;3;2;3;3;4;4;4;4;2;4;3;3;3;3;2;3;4;3;4;3;3;4;5;5;5;5;4;4;3;3;4;3;4;2;2;4;5;5;5;5;5;5;5;1;2;1;1;1;2;3;1;1;2;3;2;3;2;3;1;2;3;1;1;3;1;3;1;2;1;3;4;1;1;1;4;4;1;4;1;3;1;3;1;1;4;1;1;4;4;4;4;1;1;2;2;5;5;4;1;1;3;6;3;2;1; ;5;3;1;1993;10;837;1,557508868
3780;1;1808;1;2;5;5;4;1;2;1;2;2;1;4;4;2;1;1;2;1;4;5;5;1;5;1;4;4;2;2;2;5;2;1;4;4;5;5;1;4;4;4;2;1;4;2;2;2;4;5;5;1;4;2;1;4;2;2;5;5;5;5;3;3;2;2;2;2;4;1;1;1;1;1;2;1;4;4;1;5;5;5;5;5;1;1;5;5;2;1;1;2;1;5;1;4;5;5;2;2;3;3;2;3;2;3;3;3;3;3;2;3;5;5;4;3;3;3;3;3;5;5;4;2;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;2;4;2;5;2;5;5;5;5;5;5;5;5;5;1;2;1;1;1;1;1;1;1;1;1;2;3;3;2;1;1;2;2;2;2;1;1;1;1;1;2;1;1;1;1;2;1;1;2;1;2;1;4;1;1;2;2;1;2;2;2;2;1;1;1;3;5;3;4;1;1;3;1;4;3;2;3;5;3;1;1978;7;609;,3486812
